vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pu_location_id,do_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount,trip_duration_min,avg_speed_mph,fare_per_mile,tip_pct,is_cross_borough,pickup_hour,pickup_day_of_week,time_of_day
2,2019-01-08 22:06:50,2019-01-08 22:14:28,1,1.34,1,N,186,137,1,7.0,0.5,0.5,1.66,0.0,0.3,0.0,9.96,7.633333333333334,10.532751091703057,5.223880597014925,0.23714285714285713,False,22,1,night
2,2019-01-08 22:23:21,2019-01-08 22:38:04,1,2.82,1,N,163,238,1,13.0,0.5,0.5,1.5,0.0,0.3,0.0,15.8,14.716666666666667,11.497168742921856,4.609929078014185,0.11538461538461539,False,22,1,night
2,2019-01-08 22:39:29,2019-01-08 22:49:03,1,2.49,1,N,148,65,1,10.5,0.5,0.5,2.0,0.0,0.3,0.0,13.8,9.566666666666666,15.61672473867596,4.216867469879518,0.19047619047619047,True,22,1,night
1,2019-01-08 23:41:41,2019-01-08 23:47:54,1,1.1,1,N,17,225,1,6.5,0.5,0.5,6.0,0.0,0.3,0.0,13.8,6.216666666666667,10.616621983914209,5.909090909090908,0.9230769230769231,False,23,1,night
2,2019-01-09 00:45:53,2019-01-09 00:58:09,1,2.61,1,N,232,90,1,11.0,0.5,0.5,2.46,0.0,0.3,0.0,14.76,12.266666666666667,12.766304347826086,4.21455938697318,0.22363636363636363,False,0,2,night
2,2019-01-09 01:41:25,2019-01-09 01:58:35,5,4.46,1,N,249,80,2,16.5,0.5,0.5,0.0,0.0,0.3,0.0,17.8,17.166666666666668,15.588349514563104,3.6995515695067267,,True,1,2,night
2,2019-01-09 02:48:40,2019-01-09 02:51:59,1,0.84,1,N,161,230,1,5.0,0.5,0.5,0.63,0.0,0.3,0.0,6.93,3.316666666666667,15.195979899497486,5.9523809523809526,0.126,False,2,2,night
1,2019-01-09 05:50:48,2019-01-09 05:54:28,1,1.1,1,N,233,162,1,5.0,0.5,0.5,1.25,0.0,0.3,0.0,7.55,3.6666666666666665,18.000000000000004,4.545454545454545,0.25,False,5,2,night
1,2019-01-09 06:48:22,2019-01-09 06:55:46,1,1.5,1,N,141,170,1,7.5,0.0,0.5,2.05,0.0,0.3,0.0,10.35,7.4,12.162162162162161,5.0,0.2733333333333333,False,6,2,morning
2,2019-01-09 07:40:35,2019-01-09 07:52:19,3,1.54,1,N,239,236,1,9.5,0.0,0.5,2.06,0.0,0.3,0.0,12.36,11.733333333333333,7.875000000000001,6.1688311688311686,0.2168421052631579,False,7,2,morning
2,2019-01-09 07:47:04,2019-01-09 07:55:25,1,0.83,1,N,186,100,1,7.0,0.0,0.5,1.56,0.0,0.3,0.0,9.36,8.35,5.9640718562874255,8.433734939759036,0.22285714285714286,False,7,2,morning
1,2019-01-09 09:05:56,2019-01-09 09:25:43,4,2.1,1,N,100,234,2,13.5,0.0,0.5,0.0,0.0,0.3,0.0,14.3,19.783333333333335,6.36899747262005,6.428571428571428,,False,9,2,morning
1,2019-01-09 09:54:35,2019-01-09 10:09:57,1,1.2,1,N,137,100,1,10.5,0.0,0.5,2.25,0.0,0.3,0.0,13.55,15.366666666666667,4.685466377440346,8.75,0.21428571428571427,False,9,2,morning
2,2019-01-09 10:37:38,2019-01-09 10:52:01,2,2.12,1,N,161,90,1,10.5,0.0,0.5,2.26,0.0,0.3,0.0,13.56,14.383333333333333,8.843568945538818,4.952830188679245,0.21523809523809523,False,10,2,morning
1,2019-01-09 11:17:58,2019-01-09 11:26:54,1,1.3,1,N,143,50,1,7.5,0.0,0.5,1.2,0.0,0.3,0.0,9.5,8.933333333333334,8.731343283582088,5.769230769230769,0.16,False,11,2,morning
2,2019-01-09 11:21:55,2019-01-09 11:29:45,2,1.35,1,N,107,114,1,7.5,0.0,0.5,1.66,0.0,0.3,0.0,9.96,7.833333333333333,10.340425531914894,5.555555555555555,0.22133333333333333,False,11,2,morning
2,2019-01-09 12:32:21,2019-01-09 12:40:51,1,1.32,1,N,68,142,2,7.5,0.0,0.5,0.0,0.0,0.3,0.0,8.3,8.5,9.31764705882353,5.681818181818182,,False,12,2,afternoon
2,2019-01-09 12:49:39,2019-01-09 13:00:12,1,2.81,1,N,236,229,1,11.0,0.0,0.5,2.36,0.0,0.3,0.0,14.16,10.55,15.981042654028435,3.9145907473309607,0.21454545454545454,False,12,2,afternoon
2,2019-01-09 13:10:10,2019-01-09 13:31:29,1,2.29,1,N,163,236,1,14.5,0.0,0.5,3.06,0.0,0.3,0.0,18.36,21.316666666666666,6.445660672400313,6.331877729257642,0.2110344827586207,False,13,2,afternoon
2,2019-01-09 14:08:52,2019-01-09 14:17:29,1,1.82,1,N,114,158,1,8.0,0.0,0.5,1.76,0.0,0.3,0.0,10.56,8.616666666666667,12.673114119922632,4.395604395604395,0.22,False,14,2,afternoon
1,2019-01-09 15:10:04,2019-01-09 15:19:05,1,0.9,1,N,164,68,1,7.0,0.0,0.5,1.95,0.0,0.3,0.0,9.75,9.016666666666667,5.98890942698706,7.777777777777778,0.2785714285714286,False,15,2,afternoon
2,2019-01-09 15:16:21,2019-01-09 15:29:20,6,1.17,1,N,229,141,1,9.5,0.0,0.5,1.03,0.0,0.3,0.0,11.33,12.983333333333333,5.406931964056483,8.119658119658121,0.10842105263157895,False,15,2,afternoon
2,2019-01-09 15:33:13,2019-01-09 15:39:36,1,0.72,1,N,163,142,1,6.0,0.0,0.5,1.7,0.0,0.3,0.0,8.5,6.383333333333334,6.767624020887728,8.333333333333334,0.2833333333333333,False,15,2,afternoon
1,2019-01-09 15:56:24,2019-01-09 16:05:00,1,1.8,1,N,211,234,2,8.0,0.0,0.5,0.0,0.0,0.3,0.0,8.8,8.6,12.55813953488372,4.444444444444445,,False,15,2,afternoon
1,2019-01-09 16:50:50,2019-01-09 17:12:24,2,3.7,1,N,238,233,1,16.5,1.0,0.5,1.0,0.0,0.3,0.0,19.3,21.566666666666666,10.293663060278208,4.45945945945946,0.06060606060606061,False,16,2,afternoon
2,2019-01-09 17:13:36,2019-01-09 17:21:45,1,1.05,1,N,237,233,1,7.0,1.0,0.5,1.0,0.0,0.3,0.0,9.8,8.15,7.730061349693252,6.666666666666666,0.14285714285714285,False,17,2,evening
1,2019-01-09 17:18:32,2019-01-09 17:20:51,1,0.3,1,N,140,263,1,3.5,1.0,0.5,1.06,0.0,0.3,0.0,6.36,2.316666666666667,7.769784172661869,11.666666666666668,0.3028571428571429,False,17,2,evening
1,2019-01-09 17:29:33,2019-01-09 17:39:12,1,2.2,1,N,186,231,1,9.0,1.0,0.5,2.15,0.0,0.3,0.0,12.95,9.65,13.67875647668394,4.090909090909091,0.23888888888888887,False,17,2,evening
2,2019-01-09 18:39:53,2019-01-09 18:52:14,1,1.03,1,N,107,90,1,9.0,1.0,0.5,2.16,0.0,0.3,0.0,12.96,12.35,5.004048582995951,8.737864077669903,0.24000000000000002,False,18,2,evening
2,2019-01-09 18:41:34,2019-01-09 18:54:51,5,2.21,1,N,144,68,2,10.5,1.0,0.5,0.0,0.0,0.3,0.0,12.3,13.283333333333333,9.982434127979925,4.751131221719457,,False,18,2,evening
2,2019-01-09 19:20:21,2019-01-09 19:46:15,1,14.3,1,N,132,260,1,39.0,1.0,0.5,8.16,0.0,0.3,0.0,48.96,25.9,33.12741312741313,2.727272727272727,0.20923076923076925,False,19,2,evening
2,2019-01-09 19:43:59,2019-01-09 19:52:01,1,0.82,1,N,230,162,1,6.5,1.0,0.5,1.66,0.0,0.3,0.0,9.96,8.033333333333333,6.124481327800829,7.926829268292684,0.2553846153846154,False,19,2,evening
1,2019-01-09 20:05:20,2019-01-09 20:12:12,1,1.1,1,N,162,140,1,6.5,0.5,0.5,3.5,0.0,0.3,0.0,11.3,6.866666666666666,9.611650485436895,5.909090909090908,0.5384615384615384,False,20,2,evening
2,2019-01-09 20:06:33,2019-01-09 20:15:54,2,1.89,1,N,238,48,1,8.5,0.5,0.5,2.0,0.0,0.3,0.0,11.8,9.35,12.128342245989305,4.497354497354498,0.23529411764705882,False,20,2,evening
1,2019-01-09 20:34:02,2019-01-09 21:00:59,1,15.3,1,N,132,80,2,42.0,0.5,0.5,0.0,0.0,0.3,0.0,43.3,26.95,34.063079777365495,2.7450980392156863,,True,20,2,evening
2,2019-01-09 21:16:39,2019-01-09 21:42:02,2,8.21,1,N,234,244,1,27.5,0.5,0.5,6.0,0.0,0.3,0.0,34.8,25.383333333333333,19.4064346684176,3.3495736906211935,0.21818181818181817,False,21,2,evening
2,2019-01-09 22:09:34,2019-01-09 22:30:54,1,11.7,5,N,170,265,1,100.0,0.0,0.5,22.0,10.5,0.3,0.0,133.3,21.333333333333332,32.90625,8.547008547008547,0.22,False,22,2,night
2,2019-01-10 00:09:11,2019-01-10 00:41:57,1,20.81,1,N,132,26,1,58.0,0.5,0.5,2.0,0.0,0.3,0.0,61.3,32.766666666666666,38.1057985757884,2.787121576165305,0.034482758620689655,True,0,3,night
2,2019-01-10 05:30:40,2019-01-10 05:54:00,1,11.49,1,N,132,62,2,32.5,0.5,0.5,0.0,0.0,0.3,0.0,33.8,23.333333333333332,29.545714285714286,2.8285465622280244,,True,5,3,night
2,2019-01-10 05:32:37,2019-01-10 05:37:53,1,0.89,1,N,236,237,1,6.0,0.5,0.5,1.46,0.0,0.3,0.0,8.76,5.266666666666667,10.139240506329115,6.741573033707865,0.24333333333333332,False,5,3,night
1,2019-01-10 09:41:09,2019-01-10 09:51:04,1,0.7,1,N,142,230,1,7.5,0.0,0.5,1.65,0.0,0.3,0.0,9.95,9.916666666666666,4.235294117647059,10.714285714285715,0.22,False,9,3,morning
2,2019-01-10 09:57:02,2019-01-10 10:04:33,1,0.75,1,N,137,233,1,6.5,0.0,0.5,1.46,0.0,0.3,0.0,8.76,7.516666666666667,5.98669623059867,8.666666666666666,0.2246153846153846,False,9,3,morning
2,2019-01-10 10:21:22,2019-01-10 10:27:52,1,0.47,1,N,163,161,1,5.5,0.0,0.5,1.58,0.0,0.3,0.0,7.88,6.5,4.338461538461538,11.702127659574469,0.2872727272727273,False,10,3,morning
1,2019-01-10 10:22:48,2019-01-10 10:50:30,1,1.9,1,N,186,163,2,17.0,0.0,0.5,0.0,0.0,0.3,0.0,17.8,27.7,4.115523465703971,8.947368421052632,,False,10,3,morning
2,2019-01-10 10:31:44,2019-01-10 10:50:23,2,2.62,1,N,161,43,1,14.0,0.0,0.5,2.0,0.0,0.3,0.0,16.8,18.65,8.428954423592495,5.343511450381679,0.14285714285714285,False,10,3,morning
1,2019-01-10 11:08:29,2019-01-10 11:17:56,1,0.6,1,N,48,100,1,7.5,0.0,0.5,1.7,0.0,0.3,0.0,10.0,9.45,3.8095238095238093,12.5,0.22666666666666666,False,11,3,morning
1,2019-01-10 11:23:41,2019-01-10 11:35:45,1,3.8,1,N,264,264,1,14.5,0.0,0.5,3.06,0.0,0.3,0.0,18.36,12.066666666666666,18.895027624309392,3.8157894736842106,0.2110344827586207,False,11,3,morning
1,2019-01-10 11:28:05,2019-01-10 11:36:22,1,1.3,1,N,143,239,1,7.5,0.0,0.5,1.65,0.0,0.3,0.0,9.95,8.283333333333333,9.416498993963783,5.769230769230769,0.22,False,11,3,morning
2,2019-01-10 11:38:35,2019-01-10 11:46:23,1,1.18,1,N,162,237,1,7.0,0.0,0.5,1.17,0.0,0.3,0.0,8.97,7.8,9.076923076923077,5.932203389830509,0.16714285714285712,False,11,3,morning
2,2019-01-10 11:38:47,2019-01-10 11:42:42,1,0.48,1,N,236,236,2,4.0,0.0,0.5,0.0,0.0,0.3,0.0,4.8,3.9166666666666665,7.353191489361701,8.333333333333334,,False,11,3,morning
1,2019-01-10 13:07:02,2019-01-10 13:17:04,1,0.7,1,N,163,229,2,7.5,0.0,0.5,0.0,0.0,0.3,0.0,8.3,10.033333333333333,4.186046511627906,10.714285714285715,,False,13,3,afternoon
1,2019-01-10 13:24:39,2019-01-10 13:34:19,1,4.2,1,N,137,45,2,14.0,0.0,0.5,0.0,0.0,0.3,0.0,14.8,9.666666666666666,26.068965517241384,3.333333333333333,,False,13,3,afternoon
2,2019-01-10 13:25:39,2019-01-10 13:52:39,1,16.66,2,N,132,233,1,52.0,0.0,0.5,11.71,5.76,0.3,0.0,70.27,27.0,37.02222222222222,3.12124849939976,0.22519230769230772,True,13,3,afternoon
2,2019-01-10 15:49:57,2019-01-10 15:57:15,2,0.85,1,N,181,228,1,6.5,0.0,0.5,1.46,0.0,0.3,0.0,8.76,7.3,6.986301369863014,7.647058823529412,0.2246153846153846,False,15,3,afternoon
2,2019-01-10 15:52:09,2019-01-10 15:54:11,1,0.38,1,N,231,231,1,3.5,0.0,0.5,1.29,0.0,0.3,0.0,5.59,2.033333333333333,11.213114754098362,9.210526315789474,0.3685714285714286,False,15,3,afternoon
1,2019-01-10 15:54:26,2019-01-10 16:01:20,1,0.9,1,N,229,141,1,6.5,0.0,0.5,2.0,0.0,0.3,0.0,9.3,6.9,7.826086956521739,7.222222222222222,0.3076923076923077,False,15,3,afternoon
2,2019-01-10 16:01:19,2019-01-10 17:02:36,3,17.74,2,N,132,68,1,52.0,4.5,0.5,15.76,5.76,0.3,0.0,78.82,61.28333333333333,17.368506935001356,2.931228861330327,0.3030769230769231,True,16,3,afternoon
1,2019-01-10 16:02:16,2019-01-10 16:21:29,1,2.9,1,N,142,236,1,14.0,1.0,0.5,3.16,0.0,0.3,0.0,18.96,19.216666666666665,9.054640069384215,4.827586206896552,0.22571428571428573,False,16,3,afternoon
1,2019-01-10 16:38:28,2019-01-10 16:44:01,1,0.7,1,N,161,48,1,5.5,1.0,0.5,1.8,0.0,0.3,0.0,9.1,5.55,7.5675675675675675,7.857142857142858,0.32727272727272727,False,16,3,afternoon
1,2019-01-10 16:47:07,2019-01-10 17:06:04,1,2.2,1,N,246,233,1,13.0,1.0,0.5,2.95,0.0,0.3,0.0,17.75,18.95,6.965699208443273,5.909090909090908,0.22692307692307695,False,16,3,afternoon
1,2019-01-10 17:43:43,2019-01-10 17:50:43,1,0.9,1,N,142,161,1,6.0,1.0,0.5,1.0,0.0,0.3,0.0,8.8,7.0,7.714285714285714,6.666666666666666,0.16666666666666666,False,17,3,evening
1,2019-01-10 17:48:00,2019-01-10 17:56:08,1,1.0,1,N,236,237,1,7.0,1.0,0.5,2.0,0.0,0.3,0.0,10.8,8.133333333333333,7.3770491803278695,7.0,0.2857142857142857,False,17,3,evening
2,2019-01-10 17:48:06,2019-01-10 17:56:11,1,0.77,1,N,230,163,2,6.5,1.0,0.5,0.0,0.0,0.3,0.0,8.3,8.083333333333334,5.715463917525772,8.441558441558442,,False,17,3,evening
1,2019-01-10 18:45:31,2019-01-10 18:55:39,2,1.5,1,N,90,79,1,8.5,1.0,0.5,2.06,0.0,0.3,0.0,12.36,10.133333333333333,8.881578947368421,5.666666666666667,0.2423529411764706,False,18,3,evening
2,2019-01-10 19:09:57,2019-01-10 19:15:30,1,1.25,1,N,141,236,1,6.0,1.0,0.5,1.56,0.0,0.3,0.0,9.36,5.55,13.513513513513514,4.8,0.26,False,19,3,evening
2,2019-01-10 19:17:08,2019-01-10 19:21:34,1,0.68,1,N,186,164,1,5.0,1.0,0.5,1.0,0.0,0.3,0.0,7.8,4.433333333333334,9.203007518796992,7.352941176470588,0.2,False,19,3,evening
1,2019-01-10 21:39:54,2019-01-10 21:50:58,1,1.3,1,N,79,113,1,8.5,0.5,0.5,1.95,0.0,0.3,0.0,11.75,11.066666666666666,7.048192771084338,6.538461538461538,0.22941176470588234,False,21,3,evening
2,2019-01-10 21:50:39,2019-01-10 22:01:29,1,1.8,1,N,142,161,1,9.0,0.5,0.5,2.06,0.0,0.3,0.0,12.36,10.833333333333334,9.96923076923077,5.0,0.2288888888888889,False,21,3,evening
2,2019-01-10 22:06:04,2019-01-10 22:14:58,1,2.05,1,N,151,43,1,9.0,0.5,0.5,2.06,0.0,0.3,0.0,12.36,8.9,13.820224719101121,4.390243902439025,0.2288888888888889,False,22,3,night
2,2019-01-10 22:30:28,2019-01-10 22:58:54,1,17.78,1,N,132,97,2,48.5,0.5,0.5,0.0,0.0,0.3,0.0,49.8,28.433333333333334,37.51934349355217,2.727784026996625,,True,22,3,night
1,2019-01-10 22:38:27,2019-01-10 22:43:12,1,1.1,1,N,114,234,1,5.5,0.5,0.5,1.35,0.0,0.3,0.0,8.15,4.75,13.894736842105265,5.0,0.24545454545454548,False,22,3,night
2,2019-01-10 23:05:13,2019-01-10 23:18:21,6,2.39,1,N,170,140,1,11.5,0.5,0.5,1.0,0.0,0.3,0.0,13.8,13.133333333333333,10.918781725888326,4.8117154811715475,0.08695652173913043,False,23,3,night
2,2019-01-10 23:52:45,2019-01-10 23:57:37,1,1.01,1,N,144,231,2,5.5,0.5,0.5,0.0,0.0,0.3,0.0,6.8,4.866666666666666,12.45205479452055,5.445544554455446,,False,23,3,night
1,2019-01-11 01:25:35,2019-01-11 01:49:13,1,7.6,1,N,138,252,2,24.5,0.5,0.5,0.0,0.0,0.3,0.0,25.8,23.633333333333333,19.29478138222849,3.223684210526316,,False,1,4,night
1,2019-01-11 05:11:18,2019-01-11 05:20:53,1,2.2,1,N,68,237,2,9.5,0.5,0.5,0.0,0.0,0.3,0.0,10.8,9.583333333333334,13.773913043478261,4.3181818181818175,,False,5,4,night
2,2019-01-11 07:19:29,2019-01-11 07:36:14,6,3.93,1,N,137,226,1,15.0,0.0,0.5,1.0,0.0,0.3,0.0,16.8,16.75,14.077611940298508,3.8167938931297707,0.06666666666666667,True,7,4,morning
1,2019-01-11 07:45:37,2019-01-11 07:51:04,1,0.7,1,N,262,236,1,5.5,0.0,0.5,0.7,0.0,0.3,0.0,7.0,5.45,7.706422018348623,7.857142857142858,0.12727272727272726,False,7,4,morning
2,2019-01-11 08:31:15,2019-01-11 08:45:42,1,1.57,1,N,161,164,1,10.5,0.0,0.5,2.82,0.0,0.3,0.0,14.12,14.45,6.5190311418685125,6.687898089171974,0.26857142857142857,False,8,4,morning
1,2019-01-11 08:35:51,2019-01-11 08:38:39,1,0.6,1,N,238,238,2,4.0,0.0,0.5,0.0,0.0,0.3,0.0,4.8,2.8,12.857142857142858,6.666666666666667,,False,8,4,morning
2,2019-01-11 09:58:24,2019-01-11 10:18:10,1,1.88,1,N,170,140,1,13.0,0.0,0.5,1.0,0.0,0.3,0.0,14.8,19.766666666666666,5.706576728499157,6.914893617021277,0.07692307692307693,False,9,4,morning
1,2019-01-11 10:54:20,2019-01-11 11:08:10,1,2.6,1,N,163,238,1,12.0,0.0,0.5,1.92,0.0,0.3,0.0,14.72,13.833333333333334,11.27710843373494,4.615384615384615,0.16,False,10,4,morning
2,2019-01-11 11:57:55,2019-01-11 12:24:20,1,2.37,1,N,236,161,2,16.5,0.0,0.5,0.0,0.0,0.3,0.0,17.3,26.416666666666668,5.3829652996845425,6.962025316455696,,False,11,4,morning
1,2019-01-11 12:02:41,2019-01-11 12:10:37,1,1.2,1,N,107,137,1,7.0,0.0,0.5,1.5,0.0,0.3,0.0,9.3,7.933333333333334,9.07563025210084,5.833333333333334,0.21428571428571427,False,12,4,afternoon
1,2019-01-11 12:14:08,2019-01-11 12:41:16,1,2.6,1,N,142,234,1,17.5,0.0,0.5,3.66,0.0,0.3,0.0,21.96,27.133333333333333,5.74938574938575,6.730769230769231,0.20914285714285716,False,12,4,afternoon
2,2019-01-11 12:36:49,2019-01-11 12:59:35,1,9.8,1,N,164,138,1,29.5,0.0,0.5,7.21,5.76,0.3,0.0,43.27,22.766666666666666,25.827232796486093,3.010204081632653,0.24440677966101695,True,12,4,afternoon
1,2019-01-11 13:06:24,2019-01-11 13:14:24,1,0.4,1,N,238,238,1,6.5,0.0,0.5,1.45,0.0,0.3,0.0,8.75,8.0,3.0,16.25,0.22307692307692306,False,13,4,afternoon
2,2019-01-11 13:10:34,2019-01-11 13:28:42,1,1.77,1,N,43,186,1,12.5,0.0,0.5,2.66,0.0,0.3,0.0,15.96,18.133333333333333,5.856617647058823,7.062146892655367,0.21280000000000002,False,13,4,afternoon
1,2019-01-11 13:10:55,2019-01-11 13:21:22,1,1.2,1,N,236,237,1,8.5,0.0,0.5,1.0,0.0,0.3,0.0,10.3,10.45,6.889952153110047,7.083333333333334,0.11764705882352941,False,13,4,afternoon
2,2019-01-11 14:20:29,2019-01-11 15:09:27,2,11.34,1,N,138,181,1,40.5,0.0,0.5,12.39,0.0,0.3,0.0,53.69,48.96666666666667,13.895166780122532,3.5714285714285716,0.30592592592592593,True,14,4,afternoon
2,2019-01-11 16:34:21,2019-01-11 17:04:57,1,13.92,1,N,13,138,1,40.0,1.0,0.5,9.51,5.76,0.3,0.0,57.07,30.6,27.294117647058822,2.8735632183908044,0.23775,True,16,4,afternoon
2,2019-01-11 17:37:30,2019-01-11 18:00:01,1,4.88,2,N,145,4,2,52.0,4.5,0.5,0.0,5.76,0.3,0.0,63.06,22.516666666666666,13.003700962250186,10.655737704918034,,True,17,4,evening
2,2019-01-11 17:57:57,2019-01-11 18:01:51,1,0.53,1,N,239,142,1,4.5,1.0,0.5,1.26,0.0,0.3,0.0,7.56,3.9,8.153846153846153,8.49056603773585,0.28,False,17,4,evening
2,2019-01-11 18:19:07,2019-01-11 18:35:01,1,1.57,1,N,161,234,1,11.0,1.0,0.5,3.2,0.0,0.3,0.0,16.0,15.9,5.9245283018867925,7.006369426751592,0.29090909090909095,False,18,4,evening
4,2019-01-11 18:29:28,2019-01-11 18:36:56,1,1.49,1,N,262,75,2,7.5,1.0,0.5,0.0,0.0,0.3,0.0,9.3,7.466666666666667,11.973214285714286,5.033557046979865,,False,18,4,evening
1,2019-01-11 18:39:43,2019-01-11 19:02:50,1,2.6,1,N,141,230,1,15.5,1.0,0.5,3.45,0.0,0.3,0.0,20.75,23.116666666666667,6.748377793799568,5.961538461538462,0.22258064516129034,False,18,4,evening
1,2019-01-11 18:43:29,2019-01-11 19:01:24,1,9.7,1,N,138,233,2,27.0,1.0,0.5,0.0,5.76,0.3,0.0,34.56,17.916666666666668,32.48372093023256,2.7835051546391756,,True,18,4,evening
2,2019-01-11 18:53:17,2019-01-11 18:55:52,1,0.3,1,N,249,249,1,3.5,1.0,0.5,1.06,0.0,0.3,0.0,6.36,2.5833333333333335,6.967741935483871,11.666666666666668,0.3028571428571429,False,18,4,evening
1,2019-01-11 19:04:31,2019-01-11 19:13:55,1,1.4,1,N,237,236,2,8.5,1.0,0.5,0.0,0.0,0.3,0.0,10.3,9.4,8.936170212765957,6.071428571428572,,False,19,4,evening
2,2019-01-11 19:15:11,2019-01-11 19:30:28,1,5.0,1,N,170,87,2,17.0,1.0,0.5,0.0,0.0,0.3,0.0,18.8,15.283333333333333,19.629225736095965,3.4,,False,19,4,evening
1,2019-01-11 19:42:29,2019-01-11 20:03:01,1,1.9,1,N,164,211,1,13.5,1.0,0.5,3.05,0.0,0.3,0.0,18.35,20.533333333333335,5.551948051948051,7.105263157894737,0.22592592592592592,False,19,4,evening
2,2019-01-11 20:16:09,2019-01-11 20:26:21,2,0.99,1,N,161,230,2,7.5,0.5,0.5,0.0,0.0,0.3,0.0,8.8,10.2,5.8235294117647065,7.575757575757576,,False,20,4,evening
2,2019-01-11 20:18:04,2019-01-11 20:21:32,3,0.36,1,N,107,234,1,4.0,0.5,0.5,1.06,0.0,0.3,0.0,6.36,3.466666666666667,6.23076923076923,11.11111111111111,0.265,False,20,4,evening
1,2019-01-11 21:26:02,2019-01-11 21:46:44,1,2.0,1,N,90,79,1,13.5,0.5,0.5,3.7,0.0,0.3,0.0,18.5,20.7,5.797101449275363,6.75,0.2740740740740741,False,21,4,evening
1,2019-01-11 21:37:38,2019-01-11 21:47:33,1,1.7,1,N,234,48,1,8.5,0.5,0.5,1.0,0.0,0.3,0.0,10.8,9.916666666666666,10.285714285714286,5.0,0.11764705882352941,False,21,4,evening
2,2019-01-11 21:52:59,2019-01-11 22:11:35,1,2.24,1,N,186,224,1,13.0,0.5,0.5,2.0,0.0,0.3,0.0,16.3,18.6,7.225806451612904,5.803571428571428,0.15384615384615385,False,21,4,evening
2,2019-01-11 22:29:02,2019-01-11 22:34:19,2,0.65,1,N,161,161,2,5.5,0.5,0.5,0.0,0.0,0.3,0.0,6.8,5.283333333333333,7.381703470031546,8.461538461538462,,False,22,4,night
1,2019-01-11 22:52:30,2019-01-11 22:55:56,1,0.6,1,N,148,4,1,4.5,0.5,0.5,1.15,0.0,0.3,0.0,6.95,3.433333333333333,10.485436893203884,7.5,0.25555555555555554,False,22,4,night
2,2019-01-11 23:21:56,2019-01-11 23:40:31,2,2.51,1,N,144,97,1,14.0,0.5,0.5,3.06,0.0,0.3,0.0,18.36,18.583333333333332,8.104035874439463,5.577689243027889,0.21857142857142858,True,23,4,night
1,2019-01-11 23:33:00,2019-01-11 23:58:36,2,3.6,1,N,234,145,1,18.0,0.5,0.5,8.0,0.0,0.3,0.0,27.3,25.6,8.4375,5.0,0.4444444444444444,True,23,4,night
2,2019-01-12 02:20:52,2019-01-12 02:26:38,1,1.13,1,N,255,255,1,6.0,0.5,0.5,1.46,0.0,0.3,0.0,8.76,5.766666666666667,11.757225433526012,5.3097345132743365,0.24333333333333332,False,2,5,night
2,2019-01-12 07:21:03,2019-01-12 07:22:33,2,1.65,2,N,132,132,1,52.0,0.0,0.5,11.71,5.76,0.3,0.0,70.27,1.5,65.99999999999999,31.515151515151516,0.22519230769230772,False,7,5,morning
2,2019-01-12 07:48:09,2019-01-12 07:50:00,1,0.9,1,N,141,236,1,4.5,0.0,0.5,1.32,0.0,0.3,0.0,6.62,1.85,29.18918918918919,5.0,0.29333333333333333,False,7,5,morning
2,2019-01-12 09:02:19,2019-01-12 09:12:17,1,2.3,1,N,239,237,1,10.0,0.0,0.5,1.62,0.0,0.3,0.0,12.42,9.966666666666667,13.846153846153843,4.347826086956522,0.162,False,9,5,morning
1,2019-01-12 09:04:37,2019-01-12 09:15:31,1,2.9,1,N,107,43,2,10.5,0.0,0.5,0.0,0.0,0.3,0.0,11.3,10.9,15.963302752293577,3.6206896551724137,,False,9,5,morning
2,2019-01-12 09:44:40,2019-01-12 09:53:27,1,2.03,1,N,249,161,1,8.5,0.0,0.5,1.86,0.0,0.3,0.0,11.16,8.783333333333333,13.867172675521822,4.187192118226601,0.21882352941176472,False,9,5,morning
1,2019-01-12 10:28:02,2019-01-12 10:31:34,3,0.6,1,N,40,52,1,4.5,0.0,0.5,1.06,0.0,0.3,0.0,6.36,3.533333333333333,10.18867924528302,7.5,0.23555555555555557,False,10,5,morning
2,2019-01-12 11:31:21,2019-01-12 11:34:41,2,0.55,1,N,234,164,1,4.5,0.0,0.5,1.06,0.0,0.3,0.0,6.36,3.3333333333333335,9.9,8.181818181818182,0.23555555555555557,False,11,5,morning
1,2019-01-12 11:59:41,2019-01-12 12:14:15,1,3.1,1,N,48,263,1,13.0,0.0,0.5,2.0,0.0,0.3,0.0,15.8,14.566666666666666,12.768878718535468,4.193548387096774,0.15384615384615385,False,11,5,morning
1,2019-01-12 12:13:56,2019-01-12 12:17:55,2,1.2,1,N,186,230,2,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3,3.9833333333333334,18.07531380753138,4.583333333333334,,False,12,5,afternoon
1,2019-01-12 13:58:32,2019-01-12 14:07:59,1,1.7,1,N,142,239,1,8.5,0.0,0.5,2.33,0.0,0.3,0.0,11.63,9.45,10.793650793650793,5.0,0.2741176470588235,False,13,5,afternoon
1,2019-01-12 14:14:38,2019-01-12 14:16:55,1,0.6,1,N,140,141,1,4.0,0.0,0.5,0.95,0.0,0.3,0.0,5.75,2.283333333333333,15.766423357664236,6.666666666666667,0.2375,False,14,5,afternoon
